benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,straight_lines,accuracy,0.0018775419959304,0.2
ImageNet-Occluded,straight_lines,accuracy,0.0027187319510445,0.3
ImageNet-Occluded,straight_lines,accuracy,0.0052780251265788,0.4
ImageNet-Occluded,straight_lines,accuracy,0.0154636810552708,0.5
ImageNet-Occluded,straight_lines,accuracy,0.03066902615282,0.6
ImageNet-Occluded,straight_lines,accuracy,0.0866436933984561,0.7
ImageNet-Occluded,straight_lines,accuracy,0.2049284632108649,0.8
ImageNet-Occluded,straight_lines,accuracy,0.3717551955154964,0.9
ImageNet-Occluded,empty_triangles,accuracy,0.0012995764347059,0.1
ImageNet-Occluded,empty_triangles,accuracy,0.0019929846938775,0.2
ImageNet-Occluded,empty_triangles,accuracy,0.0052622316633256,0.3
ImageNet-Occluded,empty_triangles,accuracy,0.0140046658450547,0.4
ImageNet-Occluded,empty_triangles,accuracy,0.0224432638865344,0.5
ImageNet-Occluded,empty_triangles,accuracy,0.0534571140092246,0.6
ImageNet-Occluded,empty_triangles,accuracy,0.1348949810680078,0.7
ImageNet-Occluded,empty_triangles,accuracy,0.2513398120597917,0.8
ImageNet-Occluded,empty_triangles,accuracy,0.4104292514372845,0.9
ImageNet-Occluded,filled_triangles,accuracy,0.0013394361285834,0.1
ImageNet-Occluded,filled_triangles,accuracy,0.0028465838000482,0.2
ImageNet-Occluded,filled_triangles,accuracy,0.0074827174409007,0.3
ImageNet-Occluded,filled_triangles,accuracy,0.0173776984518888,0.4
ImageNet-Occluded,filled_triangles,accuracy,0.0401530010359627,0.5
ImageNet-Occluded,filled_triangles,accuracy,0.0880936838838518,0.6
ImageNet-Occluded,filled_triangles,accuracy,0.1575503285442079,0.7
ImageNet-Occluded,filled_triangles,accuracy,0.2747923537176482,0.8
ImageNet-Occluded,filled_triangles,accuracy,0.4535920352351908,0.9
