benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.0099780846919332,polkasquare,0.1,accuracy
ImageNet-Occluded,0.0304400209261446,polkasquare,0.2,accuracy
ImageNet-Occluded,0.1109746522745307,polkasquare,0.3,accuracy
ImageNet-Occluded,0.13004789182118,polkasquare,0.4,accuracy
ImageNet-Occluded,0.1500183505063154,polkasquare,0.5,accuracy
ImageNet-Occluded,0.1615607400937956,polkasquare,0.6,accuracy
ImageNet-Occluded,0.2034991547769429,polkasquare,0.7,accuracy
ImageNet-Occluded,0.2608151381113091,polkasquare,0.8,accuracy
ImageNet-Occluded,0.3715340872200168,polkasquare,0.9,accuracy
ImageNet-Occluded,0.0142538265315625,patch_drop,0.1,accuracy
ImageNet-Occluded,0.0392936862320924,patch_drop,0.2,accuracy
ImageNet-Occluded,0.0721659757653061,patch_drop,0.3,accuracy
ImageNet-Occluded,0.1146165497448979,patch_drop,0.4,accuracy
ImageNet-Occluded,0.1565927933825522,patch_drop,0.5,accuracy
ImageNet-Occluded,0.2034239477040816,patch_drop,0.6,accuracy
ImageNet-Occluded,0.2661949936680647,patch_drop,0.7,accuracy
ImageNet-Occluded,0.3626674108055173,patch_drop,0.8,accuracy
ImageNet-Occluded,0.4856305803571428,patch_drop,0.9,accuracy
